account_id,open_date,statement_frequency,district_name,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance,num_customers
8321,1993-04-12,monthly,Vsetin,0.0,1,89040.0,1484.0,60.0,current,F,23840,15,244,68983,800,2
8330,1993-03-28,monthly,Rychnov nad Kneznou,0.0,1,7656.0,319.0,24.0,expired,F,38700,15,209,83823,600,2
8341,1996-12-27,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,72900,4,72,127536,-21884,1
8377,1993-11-20,monthly,Rokycany,0.0,1,417060.0,6951.0,60.0,current,F,52700,15,184,128308,200,2
8381,1996-09-17,monthly,Ceske Budejovice,0.0,1,333648.0,6951.0,48.0,current,T,64800,5,107,152841,-1074,1
8405,1994-05-10,monthly,Strakonice,0.0,1,266220.0,4437.0,60.0,current,F,32960,15,172,69015,900,1
8411,1994-12-02,monthly,Strakonice,0.0,1,220620.0,3677.0,60.0,current,F,20500,15,150,70273,1100,1
8475,1993-09-08,monthly,Kladno,0.0,1,21072.0,878.0,24.0,expired,F,11040,15,225,49594,1100,1
8489,1993-09-18,monthly,Prachatice,0.0,1,265320.0,7370.0,36.0,expired,F,31500,15,194,80368,700,2
8492,1994-06-29,monthly,Benesov,1.0,1,85860.0,1431.0,60.0,current,F,27680,15,183,84411,1000,1
8505,1997-03-20,monthly,Karvina,0.0,1,42840.0,3570.0,12.0,expired,F,17300,15,65,57767,1100,1
8519,1993-04-02,monthly,Cheb,0.0,1,74688.0,6224.0,12.0,expired,F,38400,15,211,104902,1100,2
8523,1996-11-25,monthly,Brno - mesto,0.0,1,93036.0,7753.0,12.0,current,F,45200,15,77,115610,400,1
8533,1995-10-10,monthly,Pardubice,1.0,1,174048.0,3626.0,48.0,current,F,64600,15,136,129179,600,1
8564,1993-09-12,monthly,Frydek - Mistek,0.0,1,76680.0,3195.0,24.0,expired,F,42000,15,191,104676,1000,2
8566,1993-10-08,monthly,Ostrava - mesto,0.0,1,230220.0,6395.0,36.0,expired,T,59800,7,194,135668,-2720,1
8625,1993-11-10,monthly,Zlin,1.0,1,47304.0,1971.0,24.0,expired,F,68100,15,243,169428,400,1
8639,1997-08-22,monthly,Nachod,0.0,1,185640.0,3094.0,60.0,current,F,19300,15,51,59524,400,1
8645,1997-06-23,monthly,Prostejov,0.0,1,240900.0,4015.0,60.0,current,F,18600,15,57,59731,700,1
8680,1996-02-12,monthly,Pelhrimov,0.0,1,85716.0,2381.0,36.0,current,F,15900,15,112,52783,800,2
8688,1996-11-22,monthly,Zdar nad Sazavou,0.0,1,67980.0,5665.0,12.0,expired,F,29760,15,76,78077,400,1
8713,1997-05-18,monthly,Blansko,0.0,1,170700.0,2845.0,60.0,current,F,23430,15,65,65611,400,1
8742,1997-01-28,monthly,Karvina,0.0,1,33144.0,2762.0,12.0,expired,F,34880,15,74,61771,900,2
8759,1993-09-18,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,80400,3,219,166413,-739,1
8772,1996-05-16,monthly,Hl.m. Praha,0.0,1,88272.0,1839.0,48.0,current,F,13200,15,96,37880,800,1
8776,1994-08-24,monthly,Zlin,0.0,1,33984.0,708.0,48.0,current,F,25400,15,158,86989,600,1
8784,1996-10-16,monthly,Hl.m. Praha,0.0,1,74352.0,3098.0,24.0,current,F,37800,15,79,96166,1100,1
8856,1994-12-18,monthly,Cesky Krumlov,1.0,0,NA,NA,NA,NA,NA,64800,15,176,192663,-8408,1
8919,1997-07-03,monthly,Uherske Hradiste,0.0,1,76104.0,3171.0,24.0,current,F,5520,15,69,33814,1000,2
8926,1997-03-21,monthly,Hl.m. Praha,0.0,1,566640.0,9444.0,60.0,current,F,19200,15,72,61993,200,2
8934,1993-06-06,monthly,Trutnov,0.0,0,NA,NA,NA,NA,NA,24583,0,224,60566,-2133,1
8957,1993-11-13,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,57200,0,203,144392,-2630,1
8972,1996-05-21,monthly,Karvina,0.0,1,45024.0,938.0,48.0,current,F,22240,15,94,69518,800,1
8982,1993-09-25,monthly,Zlin,0.0,1,227880.0,6330.0,36.0,expired,F,64600,15,227,153214,1100,2
8998,1995-05-24,monthly,Trebic,0.0,0,NA,NA,NA,NA,NA,52100,1,101,111157,-13658,1
9017,1995-11-22,monthly,Karvina,0.0,1,100224.0,2088.0,48.0,current,T,15100,4,152,46487,-3770,1
9024,1996-01-05,monthly,Hl.m. Praha,0.0,1,70656.0,1472.0,48.0,current,F,26080,15,110,55343,600,1
9030,1995-01-21,monthly,Olomouc,0.0,1,155616.0,3242.0,48.0,current,F,36960,15,144,75294,200,2
9031,1997-01-15,monthly,Pardubice,0.0,1,50112.0,2088.0,24.0,current,F,42300,15,71,103702,900,1
9034,1993-06-28,monthly,Hl.m. Praha,0.0,1,38148.0,3179.0,12.0,expired,F,20600,15,224,78748,900,1
9037,1996-10-22,monthly,Hl.m. Praha,0.0,1,321936.0,6707.0,48.0,current,F,17200,15,98,67886,400,2
9041,1993-08-03,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,59000,0,205,151087,-1644,1
9093,1993-06-16,monthly,Pardubice,1.0,1,189300.0,3155.0,60.0,current,F,24960,15,201,96106,800,1
9104,1994-01-21,monthly,Praha - vychod,0.0,1,172080.0,3585.0,48.0,expired,F,62700,15,198,136137,200,1
9138,1996-07-18,monthly,Plzen - mesto,0.0,1,272220.0,4537.0,60.0,current,T,51000,0,94,123191,-1095,1
9140,1997-08-18,monthly,Ceska Lipa,0.0,1,16032.0,334.0,48.0,current,F,19600,15,52,53314,500,1
9153,1996-12-12,monthly,Nymburk,0.0,1,52236.0,1451.0,36.0,current,F,5640,15,87,63710,600,2
9156,1997-09-14,monthly,Pisek,0.0,1,163332.0,4537.0,36.0,current,F,28700,15,37,69554,600,1
9159,1996-08-02,monthly,Zlin,0.0,1,69600.0,1450.0,48.0,current,F,27520,15,97,71243,700,2
9167,1997-04-02,monthly,Breclav,0.0,1,272220.0,4537.0,60.0,current,F,43300,15,78,128130,500,1
9179,1997-01-21,monthly,Plzen - sever,0.0,1,215040.0,3584.0,60.0,current,F,26100,15,70,76321,1000,1
9188,1993-02-08,monthly,Jicin,0.0,1,127080.0,2118.0,60.0,expired,F,17412,15,221,51359,800,1
9192,1994-08-16,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,30100,2,146,81389,-1551,1
9199,1996-05-15,monthly,Olomouc,0.0,1,29448.0,2454.0,12.0,expired,T,24562,1,97,43809,-2361,1
9201,1996-10-28,monthly,Jesenik,0.0,1,122472.0,5103.0,24.0,current,F,68400,15,82,110427,1000,1
9203,1993-02-27,monthly,Karvina,1.0,0,NA,NA,NA,NA,NA,62000,15,271,154989,-3167,1
9208,1997-05-24,monthly,Rokycany,0.0,1,82128.0,3422.0,24.0,current,F,22239,15,81,70376,871,1
9225,1996-01-01,monthly,Praha - zapad,0.0,1,164256.0,3422.0,48.0,current,F,64000,15,128,135697,600,2
9227,1997-11-04,monthly,Trutnov,0.0,1,191580.0,3193.0,60.0,current,F,6500,15,52,28099,900,1
9235,1995-06-24,monthly,Litomerice,1.0,1,83280.0,1735.0,48.0,current,F,18400,15,129,80274,700,1
9236,1993-08-18,monthly,Praha - zapad,0.0,1,86616.0,7218.0,12.0,expired,F,43040,15,243,117257,800,1
9241,1996-09-25,monthly,Ostrava - mesto,0.0,1,285240.0,4754.0,60.0,current,F,28400,15,82,89240,1100,2
9242,1996-03-15,monthly,Hodonin,0.0,1,23184.0,1932.0,12.0,expired,F,28480,15,111,53134,200,1
9263,1996-06-04,monthly,Frydek - Mistek,0.0,1,39576.0,3298.0,12.0,expired,F,21100,15,95,64870,700,2
9265,1993-02-04,monthly,Hl.m. Praha,1.0,1,39576.0,3298.0,12.0,expired,F,64400,15,265,160661,300,1
9307,1993-01-24,monthly,Frydek - Mistek,0.0,1,41904.0,3492.0,12.0,expired,F,63100,15,261,166434,900,1
9333,1996-11-08,monthly,Liberec,1.0,0,NA,NA,NA,NA,NA,52900,2,98,135671,-846,1
9337,1993-09-13,monthly,Sokolov,1.0,1,52128.0,2172.0,24.0,expired,F,59900,0,272,161685,144,1
9353,1995-11-03,monthly,Kromeriz,0.0,1,188616.0,7859.0,24.0,current,F,64800,15,117,136150,900,2
9377,1995-09-17,monthly,Hl.m. Praha,1.0,1,99936.0,4164.0,24.0,current,F,62800,15,139,127076,400,1
9422,1996-03-06,monthly,Karvina,1.0,1,86184.0,7182.0,12.0,expired,F,55500,15,71,128146,300,1
9424,1996-12-30,monthly,Brno - mesto,0.0,1,83628.0,2323.0,36.0,current,F,15416,15,50,53379,500,1
9433,1997-08-14,monthly,Kromeriz,0.0,1,44640.0,1860.0,24.0,current,F,40000,15,34,65444,600,1
9455,1996-11-03,monthly,Opava,0.0,1,374760.0,6246.0,60.0,current,F,51900,15,57,102667,1000,2
9484,1997-04-26,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,21100,1,63,40622,-1260,1
9493,1995-04-02,monthly,Zlin,0.0,1,188688.0,3931.0,48.0,current,F,24500,15,98,102792,400,1
9494,1996-05-10,monthly,Tabor,0.0,1,116832.0,9736.0,12.0,expired,F,12100,15,90,49267,400,2
9504,1996-01-29,monthly,Nymburk,1.0,1,341280.0,5688.0,60.0,current,F,61500,15,71,110021,700,1
9510,1996-06-09,monthly,Hl.m. Praha,0.0,1,228276.0,6341.0,36.0,current,F,36320,15,66,64281,500,2
9513,1996-05-12,monthly,Kromeriz,0.0,1,18324.0,1527.0,12.0,expired,F,23600,15,65,54764,700,2
9528,1996-11-07,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,63600,3,88,129572,-7247,1
9548,1996-06-07,monthly,Uherske Hradiste,0.0,1,46176.0,962.0,48.0,current,F,29600,15,64,102539,1000,1
9549,1997-01-17,monthly,Kladno,0.0,0,NA,NA,NA,NA,NA,57100,3,92,143284,-1298,1
9560,1997-07-13,monthly,Hl.m. Praha,0.0,1,157068.0,4363.0,36.0,current,F,60900,15,39,136644,400,1
9591,1993-05-20,monthly,Ostrava - mesto,0.0,1,104712.0,4363.0,24.0,expired,F,56400,15,161,147603,400,1
9631,1996-06-25,monthly,Praha - zapad,0.0,1,59448.0,2477.0,24.0,current,F,24204,15,71,67122,200,1
9633,1996-01-08,monthly,Karvina,0.0,1,59448.0,2477.0,24.0,current,T,54400,0,125,127403,-5525,1
9635,1993-01-05,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,14450,1,212,22860,-2726,1
9640,1993-03-13,monthly,Hl.m. Praha,0.0,1,76416.0,3184.0,24.0,expired,F,21400,15,189,114034,7055,2
9645,1996-01-23,monthly,Louny,0.0,1,176148.0,4893.0,36.0,current,F,41200,15,72,105915,1100,1
9656,1993-11-14,monthly,Trebic,0.0,1,139536.0,5814.0,24.0,expired,F,53200,15,180,151547,800,1
9673,1997-06-07,monthly,Sumperk,0.0,1,88200.0,2450.0,36.0,current,F,22211,15,45,75658,1100,2
9677,1996-10-13,monthly,Mlada Boleslav,0.0,1,31620.0,527.0,60.0,current,F,12600,15,57,59500,500,1
9703,1993-07-15,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,53400,10,200,121079,-2728,1
9707,1993-04-24,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,61100,7,251,162172,-225,1
9730,1997-01-01,monthly,Brno - mesto,0.0,1,116040.0,1934.0,60.0,current,F,9800,15,50,46776,900,2
9750,1994-05-16,monthly,Ostrava - mesto,0.0,1,151728.0,3161.0,48.0,current,T,64000,1,201,138621,-670,1
9790,1995-11-09,monthly,Usti nad Orlici,1.0,1,133968.0,2791.0,48.0,current,F,60800,15,115,149106,200,2
9826,1996-08-23,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,60800,15,98,128821,-7582,1
9828,1993-05-20,monthly,Praha - zapad,0.0,1,126600.0,5275.0,24.0,expired,F,32500,15,135,94043,400,1
9833,1993-07-24,monthly,Strakonice,0.0,1,97632.0,8136.0,12.0,expired,F,64300,15,142,137627,1100,1
9859,1996-07-08,monthly,Plzen - jih,1.0,1,300600.0,5010.0,60.0,current,F,28400,15,61,104170,400,1
9869,1993-08-21,monthly,Pribram,1.0,1,331560.0,5526.0,60.0,current,F,24700,15,132,102938,900,2
9883,1993-03-19,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,64800,0,158,150917,-1212,1
9897,1995-03-04,monthly,Hl.m. Praha,0.0,1,36168.0,3014.0,12.0,expired,F,22033,15,117,64234,300,1
9928,1995-11-09,monthly,Prostejov,0.0,1,89340.0,1489.0,60.0,current,F,31200,15,92,91009,500,2
10001,1995-05-28,monthly,Karlovy Vary,0.0,1,19044.0,529.0,36.0,current,F,22300,15,88,101113,600,1
10005,1997-11-29,monthly,Zlin,0.0,1,210744.0,5854.0,36.0,current,F,33900,15,27,87393,200,1
10018,1995-07-23,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,20900,2,125,68876,-4953,1
10019,1995-06-15,monthly,Mlada Boleslav,0.0,1,194940.0,5415.0,36.0,current,F,58700,15,99,138173,600,1
10022,1997-05-07,monthly,Hl.m. Praha,1.0,1,218064.0,4543.0,48.0,current,F,21021,15,43,91971,400,1
10036,1993-09-13,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,57700,3,156,143317,-15019,1
10049,1996-03-28,monthly,Pelhrimov,0.0,1,91632.0,7636.0,12.0,expired,F,9200,15,98,32832,300,2
10065,1996-03-30,monthly,Sumperk,1.0,1,311232.0,6484.0,48.0,current,F,62900,15,112,144269,1100,1
10068,1997-04-02,monthly,Hl.m. Praha,0.0,1,77808.0,6484.0,12.0,expired,F,58600,15,57,133555,1000,2
10079,1993-05-06,monthly,Uherske Hradiste,1.0,1,167100.0,2785.0,60.0,current,F,64100,15,172,189714,1100,2
10105,1993-04-28,monthly,Brno - venkov,0.0,1,121896.0,5079.0,24.0,expired,F,64900,15,204,160498,600,1
10131,1993-11-27,monthly,Hl.m. Praha,0.0,1,215388.0,5983.0,36.0,expired,T,63400,0,190,149948,-864,1
10134,1997-04-26,monthly,Domazlice,0.0,1,136368.0,5682.0,24.0,current,F,49200,15,56,119446,600,1
10148,1997-01-13,monthly,Chomutov,0.0,1,22104.0,1842.0,12.0,current,F,10900,15,50,74219,700,1
10152,1997-09-28,monthly,Chomutov,0.0,0,NA,NA,NA,NA,NA,41300,15,55,127988,-584,1
10202,1996-07-08,monthly,Karvina,0.0,1,305424.0,6363.0,48.0,current,F,58900,15,71,120228,300,1
10215,1996-04-12,monthly,Louny,0.0,1,44304.0,1846.0,24.0,current,F,11900,15,67,87973,300,1
10220,1996-08-26,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,22400,7,86,61929,-492,1
10233,1996-02-21,monthly,Plzen - jih,0.0,1,239160.0,3986.0,60.0,current,F,30400,15,70,77715,500,1
10243,1997-09-03,monthly,Chrudim,1.0,1,113436.0,3151.0,36.0,current,F,62000,15,58,138293,200,1
10257,1997-05-01,monthly,Plzen - jih,0.0,1,37812.0,3151.0,12.0,current,F,54100,15,61,126763,900,1
10266,1993-06-10,monthly,Brno - mesto,0.0,1,75624.0,3151.0,24.0,expired,T,61000,0,210,152954,-2325,1
10280,1996-12-01,monthly,Jesenik,1.0,1,348120.0,5802.0,60.0,current,F,60500,15,51,111160,600,1
10297,1996-01-19,monthly,Ceske Budejovice,1.0,1,421008.0,8771.0,48.0,current,F,43680,15,91,100355,600,1
10320,1993-07-11,monthly,Frydek - Mistek,0.0,1,259740.0,4329.0,60.0,expired,F,37200,15,151,79634,800,1
10343,1997-05-22,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,11400,9,51,31312,-9757,1
10345,1996-04-07,monthly,Liberec,0.0,1,31260.0,2605.0,12.0,current,F,9800,15,74,46699,1000,2
10351,1995-05-04,monthly,Cheb,0.0,1,88704.0,1848.0,48.0,current,F,7000,15,105,32019,800,2
10361,1996-06-21,monthly,Tabor,1.0,1,86880.0,7240.0,12.0,expired,F,52700,15,61,106369,500,1
10364,1993-01-17,monthly,Brno - venkov,0.0,1,21924.0,609.0,36.0,expired,F,57100,15,159,116468,1100,2
10365,1995-09-02,monthly,Domazlice,0.0,1,260640.0,7240.0,36.0,current,T,61600,5,103,154184,-1608,1
10404,1996-12-30,monthly,Hl.m. Praha,1.0,1,194280.0,3238.0,60.0,current,F,23900,15,49,77920,300,1
10436,1996-03-21,monthly,Prostejov,0.0,1,54396.0,1511.0,36.0,current,F,24600,15,76,88464,800,1
10439,1993-11-21,monthly,Zdar nad Sazavou,1.0,1,151560.0,6315.0,24.0,expired,F,37200,15,125,120008,300,1
10440,1993-09-13,monthly,Olomouc,0.0,1,60000.0,1000.0,60.0,current,F,31040,15,161,66973,400,1
10445,1996-05-29,monthly,Olomouc,1.0,1,23412.0,1951.0,12.0,current,F,37120,15,64,104928,800,2
10451,1993-08-29,monthly,Hl.m. Praha,0.0,1,482940.0,8049.0,60.0,current,T,15800,1,233,57707,-1131,1
10493,1997-01-09,monthly,Pribram,0.0,1,133800.0,5575.0,24.0,current,F,41800,15,64,120475,300,1
10558,1996-02-01,monthly,Teplice,1.0,0,NA,NA,NA,NA,NA,58500,0,96,147885,-4725,1
10562,1996-08-21,monthly,Trutnov,1.0,0,NA,NA,NA,NA,NA,78000,1,111,139237,-606,1
10607,1996-10-08,monthly,Usti nad Orlici,1.0,0,NA,NA,NA,NA,NA,64800,15,94,124298,-875,1
10613,1997-11-04,monthly,Brno - venkov,1.0,1,249792.0,5204.0,48.0,current,F,72000,15,32,94979,700,1
10630,1995-01-15,monthly,Usti nad Labem,0.0,1,198240.0,8260.0,24.0,expired,F,13000,15,132,51947,300,1
10644,1997-07-12,monthly,Jindrichuv Hradec,1.0,1,269964.0,7499.0,36.0,current,F,47000,15,37,120647,400,1
10645,1996-12-21,monthly,Benesov,0.0,1,208332.0,5787.0,36.0,current,F,62700,15,49,134650,500,1
10650,1997-09-09,monthly,Sumperk,1.0,1,196224.0,4088.0,48.0,current,F,63500,15,33,135473,300,1
10652,1997-03-18,monthly,Hl.m. Praha,0.0,1,45720.0,3810.0,12.0,current,F,34200,15,43,87186,700,1
10656,1993-05-05,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,27600,0,184,78176,-15726,1
10663,1993-12-08,monthly,Praha - zapad,1.0,1,260028.0,7223.0,36.0,expired,F,51700,15,124,124901,200,1
10670,1993-11-18,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,59400,15,238,173946,-2352,1
10679,1997-05-30,monthly,Hl.m. Praha,1.0,1,197808.0,8242.0,24.0,current,F,55700,15,39,134985,900,1
10710,1995-10-30,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,37200,1,103,129263,-414,1
10711,1996-07-08,monthly,Liberec,0.0,1,24180.0,403.0,60.0,current,F,24600,15,60,98534,1100,1
10728,1994-12-23,monthly,Novy Jicin,0.0,1,154656.0,3222.0,48.0,current,F,26400,15,112,75029,1000,1
10762,1995-10-23,monthly,Hl.m. Praha,0.0,1,68832.0,1912.0,36.0,current,F,24000,15,80,64598,700,1
10774,1997-07-05,monthly,Nachod,0.0,1,339168.0,7066.0,48.0,current,F,14240,15,53,52920,1000,1
10789,1996-09-18,monthly,Prerov,0.0,1,45768.0,3814.0,12.0,expired,F,61900,15,90,150978,900,2
10799,1997-08-19,monthly,Sumperk,0.0,1,31140.0,519.0,60.0,current,F,16300,15,43,58488,800,1
10807,1996-03-13,monthly,Chomutov,0.0,1,67464.0,5622.0,12.0,expired,F,36800,15,68,110281,600,1
10812,1997-04-08,monthly,Jindrichuv Hradec,0.0,1,140688.0,2931.0,48.0,current,F,40700,15,46,140246,300,2
10857,1996-10-02,monthly,Svitavy,0.0,1,385560.0,6426.0,60.0,current,T,56500,0,77,86317,-13833,1
10884,1995-02-20,monthly,Znojmo,0.0,1,113544.0,3154.0,36.0,current,F,45900,15,117,99289,700,1
10904,1993-11-26,monthly,Rychnov nad Kneznou,0.0,0,NA,NA,NA,NA,NA,40000,3,201,37848,-2152,1
10905,1996-11-21,monthly,Ceska Lipa,1.0,1,57120.0,1190.0,48.0,current,F,18400,15,59,74474,1000,1
10906,1993-11-14,monthly,Sumperk,1.0,0,NA,NA,NA,NA,NA,64200,2,206,153704,-280,1
10940,1993-09-13,monthly,Svitavy,0.0,1,197748.0,5493.0,36.0,expired,F,41760,15,129,88446,300,2
10954,1996-07-29,monthly,Klatovy,1.0,1,18720.0,312.0,60.0,current,F,15200,15,60,70246,300,2
10963,1995-05-20,monthly,Jindrichuv Hradec,0.0,1,115812.0,3217.0,36.0,current,F,53200,15,114,156504,1100,1
11021,1993-08-10,monthly,Hl.m. Praha,0.0,1,168984.0,7041.0,24.0,expired,T,55200,3,236,165293,-518,1
11042,1995-01-29,monthly,Olomouc,1.0,1,217152.0,6032.0,36.0,expired,F,34200,15,96,112781,400,1
11053,1997-05-27,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,63600,15,70,174213,-1932,1
11065,1993-03-19,monthly,Praha - zapad,0.0,1,69360.0,1445.0,48.0,expired,F,18600,15,140,56736,1100,1
11069,1995-06-02,monthly,Litomerice,0.0,1,119136.0,2482.0,48.0,current,F,63100,15,95,121370,1100,1
11079,1995-11-10,monthly,Jindrichuv Hradec,1.0,1,98304.0,8192.0,12.0,expired,F,64100,15,85,146540,300,1
11096,1996-12-10,monthly,Plzen - sever,0.0,1,213300.0,3555.0,60.0,current,F,41280,15,52,74941,800,1
11111,1993-05-20,monthly,Hl.m. Praha,0.0,1,108144.0,3004.0,36.0,expired,F,60600,15,189,155582,900,2
11123,1996-07-21,monthly,Most,0.0,0,NA,NA,NA,NA,NA,37800,3,73,96982,-1535,1
11135,1993-10-10,monthly,Prerov,0.0,1,182628.0,5073.0,36.0,expired,F,20300,15,132,71488,500,1
11186,1994-11-24,monthly,Pribram,1.0,1,392460.0,6541.0,60.0,current,F,56300,15,106,139173,900,2
11231,1997-02-05,monthly,Hl.m. Praha,0.0,1,89280.0,7440.0,12.0,expired,F,50900,15,48,109530,900,1
11244,1997-01-12,monthly,Decin,0.0,1,155760.0,6490.0,24.0,current,F,47600,15,67,131320,200,1
11265,1993-01-14,monthly,Cesky Krumlov,0.0,1,52788.0,4399.0,12.0,expired,F,17920,15,168,41469,1000,1
11271,1995-09-20,monthly,Kolin,0.0,1,67320.0,1870.0,36.0,current,F,13200,15,95,43949,200,1
11295,1993-01-21,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,47200,2,225,110998,-1370,1
11317,1997-07-11,monthly,Svitavy,0.0,1,317460.0,5291.0,60.0,current,F,61700,15,54,135890,700,1
11320,1993-05-26,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,33440,1,199,66264,-428,1
11325,1996-10-15,monthly,Uherske Hradiste,0.0,0,NA,NA,NA,NA,NA,47700,1,58,114709,-86,1
11327,1997-10-15,monthly,Melnik,0.0,1,39168.0,1632.0,24.0,current,F,23600,15,30,81496,300,1
11328,1996-11-05,monthly,Brno - mesto,0.0,1,280440.0,4674.0,60.0,current,F,61000,15,63,136153,1000,1
11333,1994-05-26,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,62800,0,183,137043,-1291,1
11359,1994-10-01,monthly,Trebic,1.0,1,54024.0,4502.0,12.0,expired,F,30100,15,104,81706,1000,1
11362,1995-10-14,monthly,Bruntal,0.0,1,129408.0,5392.0,24.0,expired,F,16100,15,81,56056,1000,1
11382,1995-08-20,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,52800,1,121,93550,-1037,1
66,1993-12-03,after every transaction,Rychnov nad Kneznou,1.0,0,NA,NA,NA,NA,NA,60900,100,123,129813,400,1
68,1994-12-20,after every transaction,Litomerice,1.0,0,NA,NA,NA,NA,NA,61000,61,98,131470,200,1
84,1995-12-25,after every transaction,Chrudim,0.0,0,NA,NA,NA,NA,NA,45600,100,93,133184,1100,1
125,1996-09-07,after every transaction,Benesov,0.0,0,NA,NA,NA,NA,NA,64000,100,66,130433,200,1
132,1996-05-11,after every transaction,Teplice,1.0,1,88440.0,7370.0,12.0,expired,F,46500,100,79,144112,200,2
273,1993-07-11,after every transaction,Karlovy Vary,0.0,0,NA,NA,NA,NA,NA,14400,100,162,62747,700,1
277,1994-05-01,after every transaction,Ceska Lipa,1.0,0,NA,NA,NA,NA,NA,56400,100,137,142646,500,1
314,1996-01-26,after every transaction,Cesky Krumlov,0.0,1,66840.0,2785.0,24.0,current,F,59900,100,74,109016,700,2
485,1993-01-04,after every transaction,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,63800,100,195,154121,300,1
539,1993-02-16,after every transaction,Rakovnik,1.0,0,NA,NA,NA,NA,NA,62300,2,155,165299,-1412,1
613,1996-08-10,after every transaction,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,26600,100,58,58784,600,1
722,1997-05-04,after every transaction,Louny,0.0,0,NA,NA,NA,NA,NA,64900,3,40,112557,-4689,1
960,1994-11-02,after every transaction,Kladno,1.0,1,189060.0,3151.0,60.0,current,F,44900,100,105,137223,200,1
1050,1993-02-24,after every transaction,Hodonin,0.0,0,NA,NA,NA,NA,NA,28600,100,146,103728,1000,2
1139,1996-01-20,after every transaction,Chomutov,0.0,0,NA,NA,NA,NA,NA,62600,100,89,183702,900,1
1169,1994-03-02,after every transaction,Semily,0.0,0,NA,NA,NA,NA,NA,70200,100,152,144963,1000,1
1242,1996-11-24,after every transaction,Ostrava - mesto,0.0,1,128544.0,5356.0,24.0,current,F,59900,38,69,135761,200,1
1270,1996-06-07,after every transaction,Brno - venkov,0.0,1,74772.0,2077.0,36.0,current,F,13400,100,66,45989,500,1
1286,1993-11-23,after every transaction,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,63900,100,191,150359,500,1
1319,1997-08-08,after every transaction,Breclav,0.0,0,NA,NA,NA,NA,NA,56100,100,34,131331,1000,1
1344,1995-07-16,after every transaction,Pribram,0.0,0,NA,NA,NA,NA,NA,61800,100,101,119110,200,1
1407,1997-04-11,after every transaction,Prachatice,0.0,1,125472.0,5228.0,24.0,current,F,64700,100,72,143697,800,2
1511,1994-03-13,after every transaction,Trutnov,1.0,0,NA,NA,NA,NA,NA,63400,1,151,131127,-805,1
1523,1997-11-24,after every transaction,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,51200,100,36,130481,200,1
1527,1993-11-17,after every transaction,Tachov,0.0,1,164052.0,4557.0,36.0,expired,T,54700,0,150,114080,-3248,1
1539,1993-01-03,after every transaction,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,61500,1,159,108107,-14063,1
1583,1994-11-17,after every transaction,Jesenik,0.0,1,388512.0,8094.0,48.0,current,T,61800,1,141,137263,-2839,1
1693,1997-04-29,after every transaction,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,37700,100,41,95675,1100,1
1725,1995-07-03,after every transaction,Olomouc,0.0,0,NA,NA,NA,NA,NA,58100,100,85,136073,1100,1
1897,1996-03-05,after every transaction,Trebic,0.0,0,NA,NA,NA,NA,NA,63300,100,93,171345,400,2
1965,1993-02-08,after every transaction,Hodonin,0.0,0,NA,NA,NA,NA,NA,63700,100,170,156484,600,1
2137,1993-08-17,after every transaction,Kladno,0.0,0,NA,NA,NA,NA,NA,52200,100,140,73628,600,1
2144,1995-07-21,after every transaction,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,58100,0,91,134758,-3995,1
2170,1994-05-19,after every transaction,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,61900,100,124,161231,600,1
